Channel1_Column3,Channel2_Column3,Channel3_Column3,Channel4_Column3,Channel5_Column3,Channel6_Column3
0.021655,-0.059888,-0.011155,-0.041876,0.004717,-0.040552
0.019919,-0.059481,-0.01347,-0.042308,0.002535,-0.040248
0.01805,-0.059075,-0.015784,-0.042596,0.000354,-0.039639
0.014044,-0.05799,-0.020413,-0.042883,-0.004009,-0.03827
0.011907,-0.057176,-0.022592,-0.042883,-0.006045,-0.03751
0.009638,-0.056363,-0.02477,-0.04274,-0.008226,-0.036597
0.004831,-0.0546,-0.028718,-0.042308,-0.012007,-0.034468
0.002427,-0.053516,-0.030624,-0.041876,-0.013897,-0.033251
-0.00011,-0.052567,-0.032258,-0.041445,-0.015643,-0.032034
-0.00505,-0.050397,-0.035389,-0.040438,-0.017388,-0.030665
-0.007587,-0.049177,-0.036615,-0.039718,-0.020732,-0.027776
-0.009991,-0.047957,-0.037976,-0.038999,-0.022187,-0.026255
-0.014798,-0.045516,-0.040155,-0.037416,-0.023495,-0.024582
-0.017068,-0.044161,-0.041108,-0.036409,-0.026404,-0.021083
-0.019338,-0.042669,-0.042061,-0.035402,-0.027713,-0.019258
-0.02361,-0.039687,-0.043694,-0.0331,-0.028876,-0.017281
-0.025613,-0.038195,-0.044511,-0.031805,-0.031057,-0.013022
-0.027616,-0.036568,-0.045192,-0.030366,-0.032075,-0.010741
-0.031088,-0.032908,-0.046417,-0.027345,-0.033093,-0.008459
-0.03269,-0.031009,-0.046962,-0.025618,-0.035129,-0.003592
-0.034292,-0.028976,-0.047234,-0.023892,-0.036002,-0.001159
-0.036963,-0.024502,-0.047779,-0.020295,-0.036874,0.001427
-0.038165,-0.022197,-0.048051,-0.01828,-0.038619,0.006446
-0.039233,-0.019621,-0.048051,-0.016266,-0.039346,0.009032
-0.040301,-0.01718,-0.048051,-0.014252,-0.040074,0.011618
-0.041903,-0.012164,-0.047915,-0.009936,-0.041237,0.016789
-0.042705,-0.009723,-0.047643,-0.007777,-0.041528,0.019375
-0.043372,-0.007283,-0.04737,-0.005619,-0.041819,0.02196
-0.04444,-0.002266,-0.046553,-0.001015,-0.04211,0.026827
-0.044841,0.000174,-0.046009,0.001143,-0.04211,0.029109
-0.045375,0.002615,-0.045464,0.003445,-0.041964,0.03139
-0.046176,0.00736,-0.044103,0.007905,-0.041819,0.033215
-0.046577,0.0098,-0.043422,0.010063,-0.041237,0.036561
-0.046977,0.012105,-0.042605,0.012078,-0.040946,0.037778
-0.047511,0.016715,-0.041108,0.016106,-0.040364,0.038539
-0.047912,0.018884,-0.040155,0.018121,-0.039201,0.038995
-0.048046,0.021189,-0.039338,0.019847,-0.038474,0.038387
-0.048313,0.025663,-0.037704,0.023012,-0.037601,0.037474
-0.048179,0.027832,-0.036751,0.024595,-0.03542,0.034584
-0.048179,0.029866,-0.035934,0.02589,-0.034257,0.032759
-0.047912,0.033798,-0.034164,0.027904,-0.032948,0.03063
-0.047645,0.035561,-0.033075,0.028768,-0.030185,0.025763
-0.047511,0.037052,-0.032122,0.029343,-0.028876,0.023177
-0.046977,0.03895,-0.029944,0.029919,-0.027131,0.020591
-0.04671,0.039086,-0.028854,0.029919,-0.023495,0.015116
-0.046443,0.038814,-0.027629,0.029775,-0.021605,0.012378
-0.045642,0.036103,-0.025042,0.028911,-0.019714,0.00964
-0.045242,0.033798,-0.023545,0.028336,-0.015352,0.004317
-0.044707,0.031222,-0.021911,0.027473,-0.013025,0.001579
-0.04404,0.028375,-0.020141,0.026466,-0.010698,-0.001159
-0.042437,0.022138,-0.016193,0.02402,-0.005754,-0.006178
-0.041503,0.01902,-0.014015,0.022581,-0.003282,-0.008763
-0.040568,0.01563,-0.0117,0.021142,-0.000664,-0.011045
-0.038031,0.009258,-0.006799,0.017833,0.004571,-0.015152
-0.036562,0.00614,-0.004348,0.016106,0.007043,-0.017129
-0.035094,0.002886,-0.001898,0.014236,0.009516,-0.018954
-0.031355,-0.003215,0.003276,0.010351,0.011988,-0.020779
-0.029352,-0.006334,0.005727,0.008337,0.016496,-0.023973
-0.027082,-0.009317,0.008041,0.006323,0.018677,-0.025342
-0.022142,-0.015146,0.012126,0.00215,0.020713,-0.026711
-0.019605,-0.017994,0.013759,-8e-06,0.024349,-0.029297
-0.016667,-0.020705,0.015121,-0.002022,0.025803,-0.030361
-0.010925,-0.025857,0.017163,-0.006195,0.027257,-0.031578
-0.008121,-0.028298,0.017708,-0.008353,0.029584,-0.033555
-0.005184,-0.030603,0.018116,-0.010367,0.030456,-0.034468
0.000825,-0.035077,0.018524,-0.014252,0.031038,-0.03538
0.003762,-0.037382,0.018388,-0.015978,0.031765,-0.036901
0.006833,-0.039551,0.018116,-0.017849,0.03162,-0.037662
0.012709,-0.043483,0.017163,-0.021014,0.031474,-0.038422
0.015246,-0.045381,0.016482,-0.022597,0.030311,-0.039639
0.017783,-0.047143,0.015529,-0.024179,0.029439,-0.040248
0.021922,-0.050262,0.013487,-0.027057,0.028275,-0.040856
0.023524,-0.051618,0.012126,-0.028352,0.025512,-0.041464
0.024859,-0.052838,0.010764,-0.029647,0.024058,-0.041768
0.025928,-0.054058,0.00913,-0.030942,0.022313,-0.042073
0.026996,-0.055956,0.005591,-0.0331,0.018823,-0.042073
0.027263,-0.05677,0.003684,-0.034107,0.016787,-0.041921
0.027129,-0.057448,0.001642,-0.035114,0.014896,-0.041768
0.026061,-0.058397,-0.002714,-0.036841,0.01286,-0.041464
0.02526,-0.058668,-0.005029,-0.03756,0.008788,-0.040704
0.024058,-0.058939,-0.00748,-0.038279,0.006607,-0.040248
0.021121,-0.058939,-0.012108,-0.03943,0.004571,-0.039639
0.019251,-0.058939,-0.014559,-0.039862,0.000354,-0.038422
0.017248,-0.058668,-0.01701,-0.04015,-0.001682,-0.037662
0.012842,-0.057854,-0.021639,-0.040581,-0.003718,-0.036901
0.010439,-0.057448,-0.023953,-0.040581,-0.007353,-0.035076
0.007902,-0.056905,-0.026132,-0.040581,-0.009244,-0.034012
0.002694,-0.055685,-0.030352,-0.040294,-0.010989,-0.032947
0.000157,-0.054872,-0.032122,-0.040006,-0.014334,-0.030513
-0.002647,-0.054058,-0.034028,-0.039718,-0.015788,-0.029144
-0.007854,-0.052024,-0.037159,-0.038711,-0.017242,-0.027623
-0.010391,-0.050804,-0.038657,-0.038136,-0.020005,-0.024429
-0.012928,-0.049584,-0.040018,-0.037416,-0.021169,-0.022604
-0.017869,-0.046601,-0.042605,-0.035833,-0.022477,-0.020779
-0.020139,-0.044974,-0.043694,-0.034826,-0.024804,-0.016825
-0.022409,-0.043347,-0.044784,-0.033819,-0.025968,-0.014695
-0.026548,-0.039551,-0.04669,-0.031517,-0.026986,-0.012414
-0.028417,-0.037653,-0.047506,-0.030222,-0.029021,-0.007699
-0.030153,-0.035619,-0.048323,-0.028927,-0.030039,-0.005113
-0.031889,-0.03345,-0.04914,-0.027632,-0.030767,-0.00268
-0.035094,-0.02884,-0.050229,-0.024899,-0.032512,0.002492
-0.036562,-0.0264,-0.050638,-0.023316,-0.033384,0.005077
-0.037898,-0.023959,-0.051046,-0.021877,-0.033966,0.007511
-0.040301,-0.018672,-0.051319,-0.018856,-0.034693,0.010249
-0.041236,-0.01596,-0.051319,-0.017273,-0.035856,0.01542
-0.04217,-0.013248,-0.051046,-0.015547,-0.036293,0.018158
-0.043639,-0.007825,-0.050502,-0.012381,-0.036729,0.020743
-0.044173,-0.005114,-0.050093,-0.010655,-0.03702,0.025915
-0.044841,-0.002402,-0.049549,-0.009072,-0.03702,0.0285
-0.045642,0.002886,-0.048187,-0.005619,-0.037165,0.030782
-0.046043,0.005462,-0.04737,-0.004037,-0.03702,0.035041
-0.04631,0.008038,-0.046553,-0.00231,-0.036874,0.036866
-0.046844,0.012647,-0.044511,0.000999,-0.036583,0.038539
-0.046977,0.014952,-0.043422,0.002582,-0.035856,0.040516
-0.047111,0.017257,-0.042333,0.004021,-0.035565,0.04082
-0.047111,0.02146,-0.040018,0.007042,-0.035129,0.04082
-0.046977,0.023629,-0.038793,0.008625,-0.033966,0.039299
-0.046844,0.025663,-0.037704,0.010063,-0.033239,0.03793
-0.046443,0.029324,-0.035253,0.012797,-0.032512,0.036105
-0.046043,0.030951,-0.034028,0.014092,-0.030912,0.031846
-0.045776,0.032442,-0.032939,0.015243,-0.030039,0.029413
-0.045108,0.034747,-0.030352,0.017545,-0.029167,0.026827
-0.044707,0.035696,-0.029127,0.018552,-0.026986,0.0212
-0.044307,0.036103,-0.027901,0.019559,-0.025968,0.018462
-0.04404,0.036238,-0.02654,0.020567,-0.024804,0.015572
-0.043239,0.035425,-0.023817,0.022149,-0.023641,0.012682
-0.042838,0.034205,-0.022319,0.022869,-0.021023,0.007207
-0.042437,0.032578,-0.020686,0.023444,-0.019714,0.004317
-0.041236,0.028239,-0.017418,0.024307,-0.01826,0.001579
-0.040568,0.025663,-0.015512,0.024595,-0.015206,-0.003592
-0.039767,0.022952,-0.013606,0.024739,-0.013752,-0.006026
-0.038031,0.017122,-0.009522,0.024595,-0.012152,-0.008459
-0.037096,0.014139,-0.00748,0.024307,-0.008808,-0.012718
-0.036028,0.011021,-0.005301,0.023876,-0.007063,-0.014695
-0.033625,0.004784,-0.001081,0.022581,-0.005172,-0.01652
-0.032156,0.001665,0.000962,0.021574,-0.001827,-0.019867
-0.030687,-0.001453,0.003004,0.020567,-8.2e-05,-0.021387
-0.027216,-0.007554,0.006952,0.017833,0.001663,-0.022756
-0.025346,-0.010672,0.008858,0.01625,0.005298,-0.025342
-0.02321,-0.013655,0.010628,0.014668,0.006898,-0.026559
-0.018803,-0.019349,0.013895,0.010783,0.008643,-0.027623
-0.016266,-0.022061,0.015257,0.008769,0.011988,-0.029601
-0.013729,-0.024637,0.016755,0.006754,0.013587,-0.030361
-0.008388,-0.029382,0.018933,0.002438,0.015187,-0.031122
-0.005584,-0.031687,0.019614,0.00028,0.018096,-0.032643
-0.00278,-0.033857,0.020294,-0.001878,0.019259,-0.033251
0.002961,-0.037924,0.020567,-0.006195,0.020277,-0.033859
0.005899,-0.039822,0.020567,-0.008209,0.022022,-0.034924
0.008703,-0.041585,0.020158,-0.010367,0.022604,-0.03538
0.011507,-0.043347,0.019477,-0.012238,0.023185,-0.035685
0.016581,-0.046601,0.017299,-0.015978,0.023622,-0.036141
0.018717,-0.048093,0.015801,-0.017705,0.023767,-0.036597
0.020587,-0.049448,0.014168,-0.019288,0.023622,-0.036901
0.023391,-0.051753,0.010083,-0.022309,0.023622,-0.037053
0.024192,-0.052838,0.007769,-0.023892,0.022894,-0.037206
0.024592,-0.053787,0.005318,-0.025187,0.022313,-0.037206
0.024592,-0.055278,0.000145,-0.027776,0.021586,-0.037206
0.024192,-0.055821,-0.002578,-0.028927,0.019986,-0.036749
0.023524,-0.056363,-0.005165,-0.030078,0.018968,-0.036445
0.021521,-0.057041,-0.010611,-0.031949,0.01795,-0.036141
0.020186,-0.057176,-0.013198,-0.032812,0.015769,-0.03538
0.018851,-0.057312,-0.015784,-0.033531,0.01446,-0.034924
0.015513,-0.056905,-0.020822,-0.034826,0.013151,-0.034316
0.01351,-0.056634,-0.023272,-0.035258,0.010243,-0.033099
0.011507,-0.056227,-0.025451,-0.03569,0.008788,-0.032491
0.006967,-0.055007,-0.029535,-0.036265,0.007189,-0.03173
0.004697,-0.054465,-0.031441,-0.036409,0.00399,-0.029905
0.00216,-0.053651,-0.033075,-0.036409,0.002244,-0.028992
-0.002914,-0.051889,-0.035798,-0.036121,0.000499,-0.027928
-0.005584,-0.05094,-0.037023,-0.03569,-0.002845,-0.025798
-0.008121,-0.049991,-0.038249,-0.035402,-0.00459,-0.024582
-0.010658,-0.04877,-0.039338,-0.034826,-0.00619,-0.023365
-0.015599,-0.046466,-0.041244,-0.033531,-0.00779,-0.021996
-0.018002,-0.045245,-0.042061,-0.032812,-0.010989,-0.01941
-0.020272,-0.044025,-0.042741,-0.032093,-0.012589,-0.017889
-0.024412,-0.041178,-0.044103,-0.030654,-0.014043,-0.01652
-0.026414,-0.039687,-0.044647,-0.029647,-0.016951,-0.013478
-0.028017,-0.03806,-0.045192,-0.028783,-0.018406,-0.011957
-0.031221,-0.034806,-0.046009,-0.026913,-0.01986,-0.010284
-0.03269,-0.032908,-0.046417,-0.02605,-0.022477,-0.006786
-0.034025,-0.031145,-0.04669,-0.025043,-0.023641,-0.005113
-0.036562,-0.027078,-0.047098,-0.023028,-0.024804,-0.003288
-0.037764,-0.024908,-0.047234,-0.022021,-0.02684,0.00021
-0.038832,-0.022603,-0.047234,-0.021014,-0.027858,0.001883
-0.040702,-0.017858,-0.047098,-0.018856,-0.028731,0.003556
-0.041503,-0.015146,-0.046826,-0.017705,-0.030476,0.007055
-0.042437,-0.01257,-0.046553,-0.016554,-0.031203,0.008728
-0.043906,-0.007283,-0.045737,-0.014396,-0.031784,0.010401
-0.044707,-0.004571,-0.045192,-0.013245,-0.033093,0.013747
-0.045375,-0.001724,-0.044511,-0.012094,-0.033384,0.015268
-0.046577,0.003699,-0.043014,-0.009792,-0.033675,0.016941
-0.047244,0.006411,-0.042197,-0.008784,-0.034111,0.019679
-0.047645,0.008987,-0.04138,-0.007633,-0.034111,0.021048
-0.04858,0.014274,-0.03961,-0.005475,-0.034257,0.022264
-0.048847,0.01685,-0.038793,-0.004468,-0.034111,0.02409
-0.04898,0.019291,-0.03784,-0.003605,-0.033966,0.02485
-0.049114,0.021596,-0.037023,-0.002454,-0.033675,0.025458
-0.049114,0.025934,-0.035117,-0.000583,-0.033384,0.025915
-0.04898,0.027968,-0.034164,0.000424,-0.032657,0.026371
-0.048847,0.029866,-0.033211,0.001431,-0.032221,0.026371
-0.048313,0.033256,-0.031033,0.003445,-0.031639,0.026219
-0.048046,0.034747,-0.03008,0.004308,-0.030476,0.025306
-0.047645,0.035967,-0.028991,0.005459,-0.029749,0.024698
-0.04671,0.037188,-0.026676,0.00733,-0.029021,0.023937
-0.046176,0.037052,-0.025587,0.008337,-0.027567,0.02196
-0.045642,0.036645,-0.024225,0.009344,-0.026695,0.020743
-0.044307,0.034205,-0.021639,0.011214,-0.025822,0.019375
-0.043506,0.032307,-0.020277,0.012222,-0.023932,0.016637
-0.042838,0.029866,-0.01878,0.013085,-0.022914,0.014964
-0.041102,0.024443,-0.015784,0.014668,-0.021896,0.013291
-0.040168,0.021325,-0.014015,0.015531,-0.01986,0.009792
-0.039233,0.018071,-0.012381,0.016106,-0.018696,0.007815
-0.037096,0.011427,-0.008569,0.017257,-0.017533,0.00599
-0.036028,0.007902,-0.006663,0.017689,-0.015061,0.002035
-0.034827,0.004648,-0.004757,0.017833,-0.013897,0.00021
-0.032022,-0.002266,-0.000808,0.018121,-0.012589,-0.001615
-0.030554,-0.00552,0.001234,0.017977,-0.009826,-0.005417
-0.028951,-0.00891,0.003276,0.017833,-0.008371,-0.007242
-0.025346,-0.015418,0.007633,0.01697,-0.006917,-0.008916
-0.023477,-0.018536,0.009675,0.01625,-0.005463,-0.010589
-0.02134,-0.021519,0.011717,0.015531,-0.0027,-0.013783
-0.01907,-0.024366,0.013759,0.014668,-0.001246,-0.015456
-0.014264,-0.029654,0.017163,0.012509,0.000209,-0.016825
-0.011727,-0.032094,0.018524,0.011358,0.002972,-0.019867
-0.009056,-0.034263,0.019477,0.00992,0.004426,-0.021083
-0.003582,-0.038195,0.020703,0.007042,0.00588,-0.022452
-0.000644,-0.040093,0.020703,0.005459,0.008352,-0.024734
0.002427,-0.041856,0.020567,0.003877,0.009661,-0.025798
0.008836,-0.044974,0.019477,0.000568,0.010824,-0.026863
0.012041,-0.04633,0.018524,-0.001303,0.01286,-0.028688
0.015112,-0.047821,0.017435,-0.003029,0.013733,-0.029601
0.02032,-0.050262,0.014848,-0.006482,0.01446,-0.030361
0.022456,-0.051346,0.013351,-0.008353,0.015623,-0.03173
0.024058,-0.052431,0.011445,-0.010079,0.01606,-0.032338
0.025794,-0.054194,0.007497,-0.013389,0.01635,-0.032947
0.026061,-0.054872,0.005454,-0.015115,0.016641,-0.033859
0.026061,-0.055685,0.00314,-0.016842,0.016641,-0.034164
0.025126,-0.05677,-0.001761,-0.020007,0.016641,-0.034468
0.024325,-0.057176,-0.004212,-0.02159,0.01635,-0.034772
0.023391,-0.057583,-0.006799,-0.023028,0.016205,-0.034924
0.02072,-0.05799,-0.011972,-0.025762,0.015769,-0.035076
0.019118,-0.05799,-0.014559,-0.027201,0.014896,-0.035076
0.017382,-0.05799,-0.017282,-0.028352,0.014315,-0.034924
0.01351,-0.057448,-0.022319,-0.03051,0.013587,-0.034772
0.011373,-0.057041,-0.024906,-0.031373,0.01286,-0.03462
0.009237,-0.056634,-0.027357,-0.032237,0.011406,-0.034164
0.006967,-0.056092,-0.029671,-0.032956,0.010534,-0.033707
0.002294,-0.0546,-0.034028,-0.034251,0.009516,-0.033403
2.4e-05,-0.053651,-0.035934,-0.034682,0.00748,-0.032491
-0.00238,-0.052702,-0.03784,-0.035114,0.006316,-0.032034
-0.007053,-0.050669,-0.040971,-0.035546,0.005298,-0.031426
-0.009457,-0.049448,-0.042469,-0.03569,0.002826,-0.030057
-0.011727,-0.048364,-0.043694,-0.03569,0.001372,-0.029297
-0.016266,-0.045652,-0.046009,-0.035546,6.3e-05,-0.028536
-0.018403,-0.044161,-0.046962,-0.035402,-0.0027,-0.026711
-0.020406,-0.042669,-0.047779,-0.035114,-0.004154,-0.025798
-0.024144,-0.039551,-0.049276,-0.034395,-0.005608,-0.024886
-0.025747,-0.037924,-0.049685,-0.033819,-0.008517,-0.022756
-0.027349,-0.036161,-0.050229,-0.033388,-0.010116,-0.02154
-0.030153,-0.032365,-0.050774,-0.031949,-0.011425,-0.020323
-0.031622,-0.030467,-0.051046,-0.031229,-0.014334,-0.017585
-0.032824,-0.028433,-0.051182,-0.030366,-0.015643,-0.016216
-0.035361,-0.023959,-0.051319,-0.028352,-0.017097,-0.014695
-0.036562,-0.021654,-0.051182,-0.027345,-0.019714,-0.011653
-0.037764,-0.019349,-0.05091,-0.026194,-0.020878,-0.00998
-0.0399,-0.014197,-0.050093,-0.023892,-0.022041,-0.008307
-0.040702,-0.011621,-0.049549,-0.022597,-0.023205,-0.006634
-0.04177,-0.00891,-0.048868,-0.021302,-0.02524,-0.003136
-0.043372,-0.003351,-0.047234,-0.018712,-0.026258,-0.001311
-0.04404,-0.000639,-0.046417,-0.017273,-0.027131,0.000514
-0.044707,0.001937,-0.045464,-0.015835,-0.028731,0.004165
-0.045375,0.004648,-0.044647,-0.014396,-0.029458,0.00599
-0.046577,0.010071,-0.042605,-0.01123,-0.030039,0.007815
-0.047111,0.012647,-0.041516,-0.009648,-0.031057,0.011465
-0.047645,0.015088,-0.040427,-0.008065,-0.031494,0.013139
-0.04858,0.019969,-0.038249,-0.004756,-0.031784,0.014964
-0.048847,0.022274,-0.037023,-0.003173,-0.032075,0.018006
-0.049114,0.024579,-0.035798,-0.001447,-0.032221,0.019375
-0.049247,0.028782,-0.033347,0.001862,-0.032221,0.020439
-0.049247,0.03068,-0.031986,0.003589,-0.032221,0.022416
-0.049114,0.032442,-0.03076,0.005172,-0.032075,0.023329
-0.04858,0.035425,-0.028038,0.008337,-0.031784,0.023785
-0.048313,0.036645,-0.026676,0.00992,-0.031203,0.024242
-0.047912,0.037594,-0.025315,0.011502,-0.030912,0.024242
-0.047111,0.038137,-0.022319,0.01438,-0.030476,0.02409
-0.046577,0.03773,-0.020958,0.015819,-0.029458,0.023481
-0.046043,0.036916,-0.019324,0.01697,-0.029021,0.022873
-0.044841,0.033798,-0.016193,0.019128,-0.02844,0.022112
-0.044173,0.031629,-0.014559,0.019991,-0.027131,0.020439
-0.043506,0.029188,-0.012925,0.02071,-0.026404,0.019375
-0.042037,0.023494,-0.009658,0.02143,-0.025677,0.018158
-0.041236,0.020376,-0.007888,0.021718,-0.02495,0.017093
-0.040301,0.017122,-0.006254,0.021718,-0.023059,0.014203
-0.038298,0.010343,-0.002851,0.021286,-0.022041,0.012682
-0.037363,0.006818,-0.001217,0.02071,-0.021169,0.011161
-0.036028,0.003428,0.000417,0.020135,-0.018842,0.007815
-0.034827,3.9e-05,0.002187,0.019272,-0.017533,0.006142
-0.031889,-0.006741,0.005727,0.017257,-0.016224,0.004317
-0.030287,-0.01013,0.007497,0.016106,-0.013316,0.000667
-0.028551,-0.013384,0.009403,0.014811,-0.011716,-0.001159
-0.024812,-0.019756,0.013215,0.012078,-0.010116,-0.002832
-0.022809,-0.022739,0.015257,0.010639,-0.006772,-0.00633
-0.020539,-0.025722,0.017163,0.009056,-0.004881,-0.008003
-0.015999,-0.031145,0.020839,0.005891,-0.003136,-0.009676
-0.013596,-0.033585,0.022473,0.004164,0.00079,-0.01287
-0.011059,-0.03589,0.023698,0.002582,0.002826,-0.014391
-0.006118,-0.039958,0.025196,-0.000583,0.004717,-0.015912
-0.003582,-0.041856,0.025332,-0.002166,0.008643,-0.01865
-0.001045,-0.043618,0.024923,-0.003605,0.010534,-0.020019
0.004029,-0.046737,0.02329,-0.00677,0.012424,-0.021387
0.006433,-0.048093,0.021928,-0.008209,0.015769,-0.023821
0.008836,-0.049448,0.02043,-0.009648,0.017223,-0.024886
0.013109,-0.051753,0.016618,-0.012381,0.018677,-0.02595
0.014979,-0.052702,0.01444,-0.013676,0.019841,-0.027015
0.016581,-0.053651,0.012126,-0.014971,0.021586,-0.02884
0.019385,-0.055007,0.007088,-0.017561,0.022022,-0.029601
0.02032,-0.055685,0.004365,-0.018856,0.022313,-0.030513
0.021121,-0.056227,0.001506,-0.020007,0.022167,-0.03173
0.021922,-0.057176,-0.004484,-0.022453,0.021877,-0.032338
0.022055,-0.057448,-0.00748,-0.023604,0.021295,-0.032795
0.021922,-0.057719,-0.010475,-0.024755,0.019695,-0.033403
0.021655,-0.057854,-0.013606,-0.025906,0.018677,-0.033555
0.020453,-0.057854,-0.01946,-0.02792,0.017514,-0.033707
0.019518,-0.057854,-0.022456,-0.028783,0.014896,-0.033859
0.01845,-0.057583,-0.025178,-0.029647,0.013442,-0.033859
0.015513,-0.056905,-0.030488,-0.031229,0.011988,-0.033707
0.01391,-0.056499,-0.032803,-0.031805,0.008643,-0.033251
0.012041,-0.056092,-0.035117,-0.03238,0.007043,-0.032947
0.007902,-0.054736,-0.039065,-0.033531,0.005298,-0.032643
0.005498,-0.053922,-0.040699,-0.034107,0.002099,-0.03173
0.003228,-0.053109,-0.042197,-0.034395,0.000499,-0.031274
-0.001579,-0.051211,-0.04492,-0.035114,-0.001246,-0.030665
-0.004116,-0.050126,-0.046009,-0.035258,-0.004445,-0.029297
-0.006519,-0.049042,-0.046962,-0.035546,-0.005899,-0.028536
-0.01146,-0.046466,-0.048459,-0.03569,-0.007353,-0.027776
-0.013729,-0.04511,-0.049004,-0.03569,-0.010116,-0.026102
-0.015999,-0.043618,-0.049549,-0.035546,-0.011571,-0.02519
-0.020272,-0.0405,-0.050229,-0.035258,-0.01288,-0.024125
-0.022275,-0.038737,-0.050502,-0.035114,-0.014043,-0.023213
-0.024144,-0.036839,-0.050638,-0.034826,-0.016515,-0.021083
-0.027616,-0.032908,-0.05091,-0.034107,-0.017533,-0.019867
-0.029085,-0.030874,-0.05091,-0.033531,-0.018696,-0.01865
-0.03042,-0.028705,-0.05091,-0.032956,-0.020878,-0.016216
-0.032957,-0.024366,-0.050774,-0.031661,-0.02175,-0.014999
-0.034159,-0.022061,-0.050502,-0.030942,-0.022768,-0.013631
-0.035094,-0.019756,-0.050229,-0.029935,-0.024513,-0.010893
-0.036162,-0.017316,-0.049957,-0.029071,-0.025386,-0.009524
-0.038031,-0.012435,-0.048732,-0.027057,-0.026258,-0.008003
-0.038966,-0.009994,-0.048187,-0.025906,-0.027567,-0.005113
-0.039767,-0.007418,-0.04737,-0.024755,-0.028294,-0.003744
-0.041369,-0.002402,-0.0456,-0.022165,-0.028876,-0.002223
-0.04217,0.000174,-0.044511,-0.020726,-0.029894,0.000667
-0.042972,0.002479,-0.043558,-0.019288,-0.03033,0.002188
-0.04444,0.007089,-0.041652,-0.015978,-0.030767,0.003556
-0.045108,0.009394,-0.040699,-0.014252,-0.031494,0.006446
-0.045776,0.011698,-0.039746,-0.012381,-0.031784,0.007815
-0.046844,0.016173,-0.03784,-0.008497,-0.032075,0.009184
-0.047378,0.018342,-0.036751,-0.006482,-0.032366,0.01177
-0.047645,0.020376,-0.035798,-0.004324,-0.032512,0.012834
-0.048046,0.024307,-0.033756,0.000136,-0.032512,0.013899
-0.048179,0.02607,-0.032667,0.002294,-0.032512,0.014964
-0.048179,0.027832,-0.031577,0.004596,-0.032512,0.016637
-0.048046,0.03068,-0.029535,0.009344,-0.032366,0.017397
-0.047778,0.032035,-0.028446,0.011646,-0.032221,0.018006
-0.047511,0.03312,-0.027357,0.013948,-0.031784,0.018918
-0.04671,0.034747,-0.025178,0.018696,-0.031494,0.01907
-0.04631,0.035018,-0.023953,0.020854,-0.031057,0.019222
-0.045776,0.034883,-0.022728,0.023012,-0.030185,0.019222
-0.044707,0.03312,-0.020005,0.027185,-0.029749,0.01907
-0.044173,0.031358,-0.018643,0.028911,-0.029167,0.018766
-0.043506,0.029324,-0.017146,0.030638,-0.027713,0.017854
-0.042838,0.026883,-0.015512,0.031933,-0.02684,0.017093
-0.041636,0.021053,-0.012108,0.033803,-0.025968,0.016333
-0.040835,0.017935,-0.010339,0.034379,-0.024222,0.014507
-0.040168,0.014681,-0.008569,0.034523,-0.023059,0.013595
-0.038432,0.008173,-0.004893,0.033947,-0.02175,0.01253
-0.037631,0.004919,-0.003123,0.033084,-0.019133,0.009945
-0.036696,0.001801,-0.001353,0.032077,-0.017678,0.008576
-0.034559,-0.004571,0.002459,0.029343,-0.016224,0.007055
-0.033358,-0.007554,0.004229,0.027904,-0.01288,0.003861
-0.032156,-0.010537,0.006271,0.026178,-0.010989,0.002188
-0.029218,-0.016231,0.010083,0.022293,-0.009244,0.000362
-0.027616,-0.018943,0.011989,0.020279,-0.005172,-0.003288
-0.025747,-0.021383,0.013895,0.018121,-0.002991,-0.005113
-0.021741,-0.025993,0.017299,0.01366,-0.000955,-0.00709
-0.019471,-0.028162,0.018797,0.011358,0.001226,-0.008916
-0.017201,-0.030196,0.019886,0.008912,0.005735,-0.012566
-0.012127,-0.033857,0.02152,0.004164,0.007916,-0.014391
-0.00959,-0.035619,0.021928,0.001719,0.010243,-0.016064
-0.007053,-0.037246,0.022064,-0.000727,0.014605,-0.019562
-0.001445,-0.040364,0.021247,-0.005475,0.016641,-0.021083
0.001492,-0.04172,0.02043,-0.007921,0.018532,-0.022604
0.00443,-0.043076,0.019477,-0.010079,0.022022,-0.025494
0.010305,-0.045381,0.016618,-0.01454,0.023622,-0.026863
0.013109,-0.046466,0.014848,-0.016554,0.025221,-0.027928
0.015646,-0.04755,0.012806,-0.018568,0.027403,-0.030361
0.01805,-0.048499,0.010628,-0.020582,0.028275,-0.031274
0.022189,-0.050397,0.005863,-0.024179,0.028857,-0.032338
0.023658,-0.051211,0.003412,-0.025906,0.029439,-0.034012
0.024993,-0.052024,0.000689,-0.027489,0.029439,-0.03462
0.026328,-0.05338,-0.00462,-0.030654,0.029293,-0.035228
0.026595,-0.053922,-0.007343,-0.032237,0.028275,-0.036141
0.026462,-0.054465,-0.010066,-0.033675,0.027548,-0.036445
0.025126,-0.055143,-0.01524,-0.036265,0.02653,-0.036597
0.023925,-0.055414,-0.017827,-0.037416,0.024058,-0.036749
0.02259,-0.055549,-0.020141,-0.038567,0.022458,-0.036749
0.018584,-0.055685,-0.02477,-0.040581,0.020859,-0.036597
0.016314,-0.055414,-0.026948,-0.041589,0.019114,-0.036445
0.01391,-0.055278,-0.028991,-0.042452,0.015187,-0.035837
